Player,Tm,Pos,Age,G,GS,PlID,TmID,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushYds/Att,RushTD/G,Tgt/G,Rec/G,RecYds/G,Yds/Rec,RecTD/G,Fmb/G,FL/G,TotTD/G,2PM/G,2PP/G,FPts,PosRk,OvRank,Yr,PPR/G,Starter,Next_Yr_PPG,Next_Yr_Starter
PhilipRivers,SDG,QB,33,16,16,PhilipRivers2014,SDG2014,23.688,35.625,267.875,1.938,1.125,2.312,6.375,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.0,0.0,0.0,265.6,12,28,2014,16.6,1,17.781,1.0
PhilipRivers,SDG,QB,32,16,16,PhilipRivers2013,SDG2013,23.625,34.0,279.875,2.0,0.688,1.75,4.5,2.57,0.0,0.062,0.0,-0.562,0.0,0.0,0.188,0.125,0.0,0.0,0.0,287.4,6,18,2013,17.962,1,16.6,1.0
PhilipRivers,SDG,QB,31,16,16,PhilipRivers2012,SDG2012,21.125,32.938,225.375,1.625,0.938,1.688,2.5,1.48,0.0,0.062,0.0,0.0,0.0,0.0,0.938,0.438,0.0,0.0,0.0,208.2,21,57,2012,13.012,1,17.962,1.0
PhillipDorsett,3TM,WR,28,6,0,PhillipDorsett2021,3TM2021,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,2.333,1.167,18.333,15.71,0.0,0.0,0.0,0.0,0.0,0.0,18.0,159,402,2021,3.0,0,,
PhillipDorsett,NWE,WR,26,14,4,PhillipDorsett2019,NWE2019,0.0,0.0,0.0,0.0,0.0,0.214,1.5,7.0,0.0,3.857,2.071,28.357,13.69,0.357,0.0,0.0,0.357,0.0,0.0,100.8,65,170,2019,7.2,0,3.0,0.0
PhillipDorsett,NWE,WR,25,16,2,PhillipDorsett2018,NWE2018,0.0,0.0,0.0,0.0,0.0,0.25,1.812,7.25,0.0,2.625,2.0,18.125,9.06,0.188,0.0,0.0,0.188,0.0,0.0,81.9,88,207,2018,5.119,0,7.2,0.0
PhillipDorsett,NWE,WR,24,15,2,PhillipDorsett2017,NWE2017,0.0,0.0,0.0,0.0,0.0,0.067,0.467,7.0,0.0,1.2,0.8,12.933,16.17,0.0,0.0,0.0,0.0,0.0,0.0,32.1,123,318,2017,2.14,0,5.119,0.0
PhillipDorsett,IND,WR,23,15,7,PhillipDorsett2016,IND2016,0.0,0.0,0.0,0.0,0.0,0.133,0.667,5.0,0.0,3.933,2.2,35.2,16.0,0.133,0.067,0.0,0.133,0.0,0.0,98.8,74,180,2016,6.587,0,2.14,0.0
PhillipDorsett,IND,WR,22,11,0,PhillipDorsett2015,IND2015,0.0,0.0,0.0,0.0,0.0,0.273,1.545,5.67,0.0,3.545,1.636,20.455,12.5,0.091,0.182,0.091,0.091,0.0,0.0,46.2,111,271,2015,4.2,0,6.587,0.0
PhillipLindsay,2TM,RB,27,14,1,PhillipLindsay2021,2TM2021,0.0,0.0,0.0,0.0,0.0,6.286,17.786,2.83,0.071,0.357,0.286,3.214,11.25,0.071,0.0,0.0,0.143,0.0,0.0,45.4,76,305,2021,3.243,0,,
PhillipLindsay,DEN,RB,26,11,8,PhillipLindsay2020,DEN2020,0.0,0.0,0.0,0.0,0.0,10.727,45.636,4.25,0.091,1.273,0.636,2.545,4.0,0.0,0.0,0.0,0.091,0.0,0.0,66.0,61,243,2020,6.0,0,3.243,0.0
PhillipLindsay,DEN,RB,25,16,16,PhillipLindsay2019,DEN2019,0.0,0.0,0.0,0.0,0.0,14.0,63.188,4.51,0.438,3.0,2.188,12.25,5.6,0.0,0.0,0.0,0.438,0.0,0.0,197.7,19,75,2019,12.356,0,6.0,0.0
PhillipLindsay,DEN,RB,24,15,8,PhillipLindsay2018,DEN2018,0.0,0.0,0.0,0.0,0.0,12.8,69.133,5.4,0.6,3.133,2.333,16.067,6.89,0.067,0.0,0.0,0.667,0.0,0.0,222.8,12,48,2018,14.853,0,12.356,0.0
PhillipSupernaw,TEN,TE,27,16,3,PhillipSupernaw2017,TEN2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.25,2.438,9.75,0.062,0.0,0.0,0.062,0.0,0.0,13.9,72,402,2017,0.869,0,,
PhillipSupernaw,TEN,TE,26,15,2,PhillipSupernaw2016,TEN2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.267,4.133,15.5,0.0,0.0,0.0,0.0,0.0,0.0,10.2,82,422,2016,0.68,0,0.869,0.0
PhillipSupernaw,TEN,TE,25,16,1,PhillipSupernaw2015,TEN2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.188,2.0,10.67,0.0,0.062,0.062,0.0,0.0,0.0,4.2,96,474,2015,0.262,0,0.68,0.0
PhillipSupernaw,2TM,TE,24,8,1,PhillipSupernaw2014,2TM2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,3.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,91,463,2014,0.75,0,0.262,0.0
PhillipTanner,DAL,RB,25,16,0,PhillipTanner2013,DAL2013,0.0,0.0,0.0,0.0,0.0,0.562,0.75,1.33,0.062,0.25,0.188,2.062,11.0,0.0,0.062,0.0,0.062,0.0,0.0,13.5,113,390,2013,0.844,0,,
PhillipTanner,DAL,RB,24,14,0,PhillipTanner2012,DAL2012,0.0,0.0,0.0,0.0,0.0,1.786,4.357,2.44,0.0,0.357,0.286,2.929,10.25,0.0,0.0,0.0,0.0,0.0,0.0,14.2,125,385,2012,1.014,0,0.844,0.0
PierreGarcon,SFO,WR,32,8,8,PierreGarcon2018,SFO2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,3.0,35.75,11.92,0.125,0.0,0.0,0.125,0.0,0.0,58.6,108,260,2018,7.325,0,,
PierreGarcon,SFO,WR,31,8,8,PierreGarcon2017,SFO2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.375,5.0,62.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80,184,2017,11.25,0,7.325,0.0
PierreGarcon,WAS,WR,30,16,16,PierreGarcon2016,WAS2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.125,4.938,65.062,13.18,0.188,0.0,0.0,0.188,0.0,0.0,201.1,32,65,2016,12.569,0,11.25,0.0
PierreGarcon,WAS,WR,29,16,16,PierreGarcon2015,WAS2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938,4.5,48.562,10.79,0.375,0.0,0.0,0.375,0.0,0.0,185.7,38,77,2015,11.606,0,12.569,0.0
PierreGarcon,WAS,WR,28,16,14,PierreGarcon2014,WAS2014,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562,4.25,47.0,11.06,0.188,0.0,0.0,0.188,0.0,0.0,161.2,54,101,2014,10.075,0,11.606,0.0
PierreGarcon,WAS,WR,27,16,16,PierreGarcon2013,WAS2013,0.0,0.0,0.0,0.0,0.0,0.125,1.188,9.5,0.0,11.312,7.062,84.125,11.91,0.312,0.062,0.062,0.312,0.0,0.0,277.5,13,23,2013,17.344,0,10.075,0.0
PierreGarcon,WAS,WR,26,10,10,PierreGarcon2012,WAS2012,0.0,0.0,0.0,0.0,0.0,0.2,0.9,4.5,0.0,6.8,4.4,63.3,14.39,0.4,0.0,0.0,0.5,0.0,0.0,138.2,50,124,2012,13.82,0,17.344,0.0
PierreThomas,2TM,RB,31,5,0,PierreThomas2015,2TM2015,0.0,0.0,0.0,0.0,0.0,3.0,12.8,4.27,0.0,2.2,1.8,16.8,9.33,0.0,0.0,0.0,0.0,0.0,0.0,23.8,110,360,2015,4.76,0,,
PierreThomas,NOR,RB,30,11,3,PierreThomas2014,NOR2014,0.0,0.0,0.0,0.0,0.0,4.091,20.182,4.93,0.182,5.0,4.091,34.364,8.4,0.091,0.0,0.0,0.273,0.0,0.0,123.0,45,140,2014,11.182,0,4.76,0.0
PierreThomas,NOR,RB,29,16,9,PierreThomas2013,NOR2013,0.0,0.0,0.0,0.0,0.0,9.188,34.312,3.73,0.125,5.25,4.812,32.062,6.66,0.188,0.125,0.062,0.312,0.0,0.0,211.2,23,59,2013,13.2,0,11.182,0.0
PierreThomas,NOR,RB,28,15,4,PierreThomas2012,NOR2012,0.0,0.0,0.0,0.0,0.0,7.0,31.533,4.5,0.067,3.533,2.6,23.6,9.08,0.067,0.0,0.0,0.133,0.0,0.0,133.7,32,129,2012,8.913,0,13.2,0.0
PlaxicoBurress,PIT,WR,35,4,3,PlaxicoBurress2012,PIT2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.75,10.5,14.0,0.25,0.0,0.0,0.25,0.0,0.0,13.2,145,396,2012,3.3,0,,
PrestonParker,NYG,WR,28,2,1,PrestonParker2015,NYG2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.5,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,170,442,2015,4.5,0,,
PrestonParker,NYG,WR,27,16,7,PrestonParker2014,NYG2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.25,26.125,11.61,0.125,0.125,0.062,0.125,0.0,0.0,87.8,89,191,2014,5.488,0,4.5,0.0
PrestonParker,TAM,WR,25,2,0,PrestonParker2012,TAM2012,0.0,0.0,0.0,0.0,0.0,0.5,3.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,188,517,2012,0.35,0,5.488,0.0
PrestonWilliams,MIA,WR,24,8,3,PrestonWilliams2021,MIA2021,0.0,0.0,0.0,0.0,0.0,0.125,0.875,7.0,0.0,2.0,0.75,8.875,11.83,0.0,0.0,0.0,0.0,0.0,0.0,13.8,170,426,2021,1.725,0,,
PrestonWilliams,MIA,WR,23,8,7,PrestonWilliams2020,MIA2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.375,2.25,36.0,16.0,0.5,0.0,0.0,0.5,0.25,0.0,74.8,89,228,2020,9.35,0,1.725,0.0
PrestonWilliams,MIA,WR,22,8,7,PrestonWilliams2019,MIA2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.0,53.5,13.38,0.375,0.25,0.125,0.375,0.0,0.0,90.8,75,185,2019,11.35,0,9.35,0.0
QadreeOllison,ATL,RB,25,8,0,QadreeOllison2021,ATL2021,0.0,0.0,0.0,0.0,0.0,2.625,13.125,5.0,0.125,0.75,0.5,1.5,3.0,0.0,0.125,0.125,0.125,0.0,0.0,19.7,108,388,2021,2.462,0,,
QadreeOllison,ATL,RB,24,3,0,QadreeOllison2020,ATL2020,0.0,0.0,0.0,0.0,0.0,0.333,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,161,570,2020,0.1,0,2.462,0.0
QadreeOllison,ATL,RB,23,8,0,QadreeOllison2019,ATL2019,0.0,0.0,0.0,0.0,0.0,2.75,6.25,2.27,0.5,0.25,0.125,0.875,7.0,0.0,0.125,0.0,0.5,0.0,0.0,30.7,81,331,2019,3.838,0,0.1,0.0
QuanBray,IND,WR,24,9,0,QuanBray2017,IND2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,0.333,4.333,13.0,0.0,0.111,0.0,0.0,0.0,0.0,6.9,178,457,2017,0.767,0,,
QuanBray,IND,WR,23,6,0,QuanBray2016,IND2016,0.0,0.0,0.0,0.0,0.0,0.167,1.167,7.0,0.0,0.667,0.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,175,446,2016,1.217,0,0.767,0.0
QuezWatkins,PHI,WR,23,17,12,QuezWatkins2021,PHI2021,0.0,0.0,0.0,0.0,0.0,0.059,0.176,3.0,0.0,3.647,2.529,38.059,15.05,0.059,0.0,0.0,0.059,0.059,0.0,116.0,63,161,2021,6.824,0,,
QuezWatkins,PHI,WR,22,6,0,QuezWatkins2020,PHI2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167,1.167,17.667,15.14,0.167,0.0,0.0,0.167,0.0,0.0,23.6,149,368,2020,3.933,0,6.824,0.0
QuincyEnunwa,NYJ,WR,27,1,1,QuincyEnunwa2019,NYJ2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-4.0,-4.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.4,244,555,2019,-1.4,0,,
QuincyEnunwa,NYJ,WR,26,11,10,QuincyEnunwa2018,NYJ2018,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.0,6.182,3.455,40.818,11.82,0.091,0.182,0.091,0.091,0.0,0.0,86.9,89,196,2018,7.9,0,-1.4,0.0
QuincyEnunwa,NYJ,WR,24,16,13,QuincyEnunwa2016,NYJ2016,0.0,0.0,0.0,0.0,0.0,0.062,0.75,12.0,0.0,6.562,3.625,53.562,14.78,0.25,0.0,0.0,0.25,0.0,0.0,168.9,43,103,2016,10.556,0,7.9,0.0
QuincyEnunwa,NYJ,WR,23,12,6,QuincyEnunwa2015,NYJ2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833,1.833,26.25,14.32,0.0,0.0,0.0,0.0,0.0,0.0,53.5,105,258,2015,4.458,0,10.556,0.0
QuinnJohnson,TEN,RB,26,16,8,QuinnJohnson2012,TEN2012,0.0,0.0,0.0,0.0,0.0,0.25,0.312,1.25,0.0,0.5,0.312,2.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,139,424,2012,0.594,0,,
QuintezCephus,DET,WR,23,5,3,QuintezCephus2021,DET2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.0,40.8,13.6,0.4,0.0,0.0,0.4,0.2,0.0,49.4,118,296,2021,9.88,0,,
QuintezCephus,DET,WR,22,13,2,QuintezCephus2020,DET2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692,1.538,26.846,17.45,0.154,0.0,0.0,0.154,0.0,0.0,66.9,99,241,2020,5.146,0,9.88,0.0
QuintonPatton,SFO,WR,26,14,14,QuintonPatton2016,SFO2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.643,29.143,11.03,0.0,0.071,0.0,0.0,0.0,0.0,77.8,100,213,2016,5.557,0,,
QuintonPatton,SFO,WR,25,16,4,QuintonPatton2015,SFO2015,0.0,0.0,0.0,0.0,0.0,0.062,0.312,5.0,0.0,3.562,1.875,24.625,13.13,0.062,0.0,0.0,0.062,0.0,0.0,75.9,90,224,2015,4.744,0,5.557,0.0
QuintonPatton,SFO,WR,24,4,0,QuintonPatton2014,SFO2014,0.0,0.0,0.0,0.0,0.0,0.25,5.0,20.0,0.0,2.0,0.75,11.0,14.67,0.0,0.25,0.25,0.0,0.0,0.0,7.4,167,446,2014,1.85,0,4.744,0.0
QuintonPatton,SFO,WR,23,6,0,QuintonPatton2013,SFO2013,0.0,0.0,0.0,0.0,0.0,0.167,4.333,26.0,0.0,0.833,0.5,5.667,11.33,0.0,0.0,0.0,0.0,0.0,0.0,9.0,163,421,2013,1.5,0,1.85,0.0
RaceyMcMath,TEN,WR,22,9,0,RaceyMcMath2021,TEN2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.222,0.889,4.0,0.0,0.111,0.111,0.0,0.0,0.0,0.8,259,574,2021,0.089,0,,
RaheemMostert,SFO,RB,29,1,1,RaheemMostert2021,SFO2021,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,147,546,2021,2.0,0,,
RaheemMostert,SFO,RB,28,8,8,RaheemMostert2020,SFO2020,0.0,0.0,0.0,0.0,0.0,13.0,65.125,5.01,0.25,2.375,2.0,19.5,9.75,0.125,0.125,0.125,0.375,0.0,0.0,99.7,47,180,2020,12.462,0,2.0,0.0
RaheemMostert,SFO,RB,27,16,0,RaheemMostert2019,SFO2019,0.0,0.0,0.0,0.0,0.0,8.562,48.25,5.64,0.5,1.375,0.875,11.25,12.86,0.125,0.125,0.125,0.625,0.0,0.0,165.2,20,100,2019,10.325,0,12.462,0.0
RaheemMostert,SFO,RB,26,9,0,RaheemMostert2018,SFO2018,0.0,0.0,0.0,0.0,0.0,3.778,29.0,7.68,0.111,0.778,0.667,2.778,4.17,0.0,0.111,0.111,0.111,0.0,0.0,38.6,82,311,2018,4.289,0,10.325,0.0
RaheemMostert,SFO,RB,25,11,0,RaheemMostert2017,SFO2017,0.0,0.0,0.0,0.0,0.0,0.545,2.727,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.0,0.0,1.0,149,517,2017,0.091,0,4.289,0.0
RaheemMostert,2TM,RB,24,3,0,RaheemMostert2016,2TM2016,0.0,0.0,0.0,0.0,0.0,0.333,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,154,531,2016,0.2,0,0.091,0.0
RamsesBarden,NYG,WR,26,12,1,RamsesBarden2012,NYG2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.167,18.333,15.71,0.0,0.0,0.0,0.0,0.0,0.0,36.0,123,302,2012,3.0,0,,
RandallCobb,GNB,WR,31,12,3,RandallCobb2021,GNB2021,0.0,0.0,0.0,0.0,0.0,0.083,0.083,1.0,0.0,3.25,2.333,31.25,13.39,0.417,0.083,0.083,0.417,0.0,0.0,93.6,68,188,2021,7.8,0,,
RandallCobb,HOU,WR,30,10,2,RandallCobb2020,HOU2020,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.8,44.1,11.61,0.3,0.0,0.0,0.3,0.0,0.0,100.1,79,179,2020,10.01,0,7.8,0.0
RandallCobb,DAL,WR,29,15,6,RandallCobb2019,DAL2019,0.0,0.067,0.0,0.0,0.0,0.2,0.733,3.67,0.0,5.533,3.667,55.2,15.05,0.2,0.133,0.067,0.2,0.0,0.0,154.9,47,109,2019,10.327,0,10.01,0.0
RandallCobb,GNB,WR,28,9,6,RandallCobb2018,GNB2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.778,4.222,42.556,10.08,0.222,0.222,0.111,0.222,0.0,0.0,86.3,90,199,2018,9.589,0,10.327,0.0
RandallCobb,GNB,WR,27,15,14,RandallCobb2017,GNB2017,0.067,0.067,0.667,0.0,0.0,0.6,1.133,1.89,0.0,6.133,4.4,43.533,9.89,0.267,0.067,0.0,0.267,0.067,0.0,159.4,42,92,2017,10.627,0,9.589,0.0
RandallCobb,GNB,WR,26,13,10,RandallCobb2016,GNB2016,0.0,0.0,0.0,0.0,0.0,0.769,2.538,3.3,0.0,6.462,4.615,46.923,10.17,0.308,0.077,0.0,0.308,0.0,0.0,148.3,57,118,2016,11.408,0,10.627,0.0
RandallCobb,GNB,WR,25,16,15,RandallCobb2015,GNB2015,0.0,0.0,0.0,0.0,0.0,0.812,3.125,3.85,0.0,8.062,4.938,51.812,10.49,0.375,0.062,0.0,0.438,0.0,0.0,208.9,29,60,2015,13.056,0,11.408,0.0
RandallCobb,GNB,WR,24,16,16,RandallCobb2014,GNB2014,0.0,0.0,0.0,0.0,0.0,0.688,2.312,3.36,0.0,7.938,5.688,80.438,14.14,0.75,0.188,0.125,0.75,0.062,0.0,293.4,6,18,2014,18.338,0,13.056,0.0
RandallCobb,GNB,WR,23,6,4,RandallCobb2013,GNB2013,0.0,0.0,0.0,0.0,0.0,0.667,13.0,19.5,0.0,7.833,5.167,72.167,13.97,0.667,0.0,0.0,0.667,0.0,0.0,106.1,62,168,2013,17.683,0,18.338,0.0
RandallCobb,GNB,WR,22,15,8,RandallCobb2012,GNB2012,0.0,0.0,0.0,0.0,0.0,0.667,8.8,13.2,0.0,6.933,5.333,63.6,11.93,0.533,0.267,0.067,0.6,0.0,0.0,240.6,17,37,2012,16.04,0,17.683,0.0
RandallTelfer,CLE,TE,25,16,14,RandallTelfer2017,CLE2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.188,2.25,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,91,459,2017,0.412,0,,
RandallTelfer,CLE,TE,24,14,5,RandallTelfer2016,CLE2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.143,0.286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,108,498,2016,0.171,0,0.412,0.0
RandyMcMichael,SDG,TE,33,16,10,RandyMcMichael2012,SDG2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.812,0.562,3.188,5.67,0.0,0.062,0.0,0.0,0.0,0.0,14.1,75,387,2012,0.881,0,,
RandyMoss,SFO,WR,35,16,2,RandyMoss2012,SFO2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,1.75,27.125,15.5,0.188,0.062,0.0,0.188,0.0,0.0,89.4,74,184,2012,5.588,0,,
RashaadPenny,SEA,RB,25,10,6,RashaadPenny2021,SEA2021,0.0,0.0,0.0,0.0,0.0,11.9,74.9,6.29,0.6,0.8,0.6,4.8,8.0,0.0,0.0,0.0,0.6,0.0,0.0,121.7,31,151,2021,12.17,0,,
RashaadPenny,SEA,RB,24,3,0,RashaadPenny2020,SEA2020,0.0,0.0,0.0,0.0,0.0,3.667,11.333,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,140,513,2020,1.133,0,12.17,0.0
RashaadPenny,SEA,RB,23,10,0,RashaadPenny2019,SEA2019,0.0,0.0,0.0,0.0,0.0,6.5,37.0,5.69,0.3,1.1,0.8,8.3,10.38,0.1,0.1,0.1,0.4,0.0,0.0,75.3,53,217,2019,7.53,0,1.133,0.0
RashaadPenny,SEA,RB,22,14,0,RashaadPenny2018,SEA2018,0.0,0.0,0.0,0.0,0.0,6.071,29.929,4.93,0.143,0.857,0.643,5.357,8.33,0.0,0.0,0.0,0.143,0.0,0.0,70.4,59,229,2018,5.029,0,7.53,0.0
RashadGreene,JAX,WR,26,8,1,RashadGreene2018,JAX2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,7.5,10.0,0.0,0.25,0.125,0.0,0.0,0.0,10.0,173,429,2018,1.25,0,,
RashadGreene,JAX,WR,24,8,0,RashadGreene2016,JAX2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,4.0,6.4,0.0,0.5,0.125,0.0,0.0,0.0,6.2,192,458,2016,0.775,0,1.25,0.0
RashadGreene,JAX,WR,23,9,0,RashadGreene2015,JAX2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.889,2.111,10.333,4.89,0.222,0.111,0.0,0.333,0.0,0.0,46.3,116,270,2015,5.144,0,0.775,0.0
RashadJennings,NYG,RB,31,13,12,RashadJennings2016,NYG2016,0.0,0.0,0.0,0.0,0.0,13.923,45.615,3.28,0.231,3.231,2.692,15.462,5.74,0.077,0.077,0.0,0.308,0.0,0.0,138.4,34,133,2016,10.646,0,,
RashadJennings,NYG,RB,30,16,16,RashadJennings2015,NYG2015,0.0,0.0,0.0,0.0,0.0,12.188,53.938,4.43,0.188,2.5,1.812,18.5,10.21,0.062,0.188,0.125,0.25,0.0,0.0,164.9,19,97,2015,10.306,0,10.646,0.0
RashadJennings,NYG,RB,29,11,9,RashadJennings2014,NYG2014,0.0,0.0,0.0,0.0,0.0,15.182,58.091,3.83,0.364,3.727,2.727,20.545,7.53,0.0,0.091,0.091,0.364,0.0,0.0,138.5,31,125,2014,12.591,0,10.306,0.0
RashadJennings,OAK,RB,28,15,8,RashadJennings2013,OAK2013,0.0,0.0,0.0,0.0,0.0,10.867,48.867,4.5,0.4,3.2,2.4,19.467,8.11,0.0,0.0,0.0,0.4,0.0,0.0,174.5,21,84,2013,11.633,0,12.591,0.0
RashadJennings,JAX,RB,27,10,6,RashadJennings2012,JAX2012,0.0,0.0,0.0,0.0,0.0,10.1,28.3,2.8,0.2,2.6,1.9,13.0,6.84,0.0,0.3,0.1,0.2,0.1,0.0,72.3,60,211,2012,7.23,0,11.633,0.0
RashadRoss,WAS,WR,26,5,0,RashadRoss2016,WAS2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,196,506,2016,0.36,0,,
RashadRoss,WAS,WR,25,13,0,RashadRoss2015,WAS2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.615,14.154,23.0,0.077,0.0,0.0,0.154,0.0,0.0,38.4,107,297,2015,2.954,0,0.36,0.0
RashardDavis,TEN,WR,24,1,0,RashardDavis2019,TEN2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,203,505,2019,2.6,0,,
RashardHiggins,CLE,WR,27,15,4,RashardHiggins2021,CLE2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.133,1.6,18.333,11.46,0.067,0.0,0.0,0.067,0.0,0.0,57.5,120,269,2021,3.833,0,,
RashardHiggins,CLE,WR,26,13,6,RashardHiggins2020,CLE2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.846,46.077,16.19,0.308,0.231,0.0,0.308,0.0,0.0,120.9,58,155,2020,9.3,0,3.833,0.0
RashardHiggins,CLE,WR,25,10,1,RashardHiggins2019,CLE2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.4,5.5,13.75,0.1,0.0,0.0,0.1,0.0,0.0,15.5,150,391,2019,1.55,0,9.3,0.0
RashardHiggins,CLE,WR,24,13,1,RashardHiggins2018,CLE2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.077,3.0,44.0,14.67,0.308,0.154,0.077,0.308,0.0,0.0,118.2,58,150,2018,9.092,0,1.55,0.0
RashardHiggins,CLE,WR,23,15,4,RashardHiggins2017,CLE2017,0.0,0.0,0.0,0.0,0.0,0.067,0.267,4.0,0.0,3.333,1.8,20.8,11.56,0.133,0.067,0.067,0.133,0.0,0.0,68.6,94,223,2017,4.573,0,9.092,0.0
RashardHiggins,CLE,WR,22,16,0,RashardHiggins2016,CLE2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.375,4.812,12.83,0.0,0.0,0.0,0.0,0.0,0.0,13.7,157,396,2016,0.856,0,4.573,0.0
RashardMendenhall,ARI,RB,26,15,15,RashardMendenhall2013,ARI2013,0.0,0.0,0.0,0.0,0.0,14.467,45.8,3.17,0.533,1.4,1.2,8.933,7.44,0.0,0.267,0.2,0.533,0.067,0.0,144.1,25,118,2013,9.607,0,,
RashardMendenhall,PIT,RB,25,6,4,RashardMendenhall2012,PIT2012,0.0,0.0,0.0,0.0,0.0,8.5,30.333,3.57,0.0,1.667,1.5,10.333,6.89,0.167,0.5,0.167,0.167,0.0,0.0,37.4,88,298,2012,6.233,0,9.607,0.0
RashodBateman,BAL,WR,22,12,4,RashodBateman2021,BAL2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.667,3.833,42.917,11.2,0.083,0.0,0.0,0.083,0.0,0.0,103.5,80,180,2021,8.625,0,,
